condition,condition_id,conversation_id,from,to,from_turn,to_turn,from_slot,to_slot,pair_type,adjacent_distance,x,y,xend,yend
Human-AI,human-ai,conv_7e08bac1-7465-447d-a732-40dad23fa383,1045,1046,1.0,1.0,author_1,author_2,within_exchange,0.33404448324188774,0.09417368485103696,-0.19300623369910558,0.13532498056218706,-0.1236170221594674
Human-AI,human-ai,conv_691b8b725ae48193abaaaa9270b26d500f7b1fcbf105c42b,930,931,6.0,7.0,author_2,author_1,between_exchange,0.33033188481973075,0.11315744509505257,0.0675693030531292,-0.13760627558392974,0.04471862601355105
Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,827,828,3.0,3.0,author_1,author_2,within_exchange,0.288649731281611,-0.1669047202234482,0.12828589041670677,-0.1270544880474084,0.16869185417540683
Human-AI,human-ai,conv_691b8b725ae48193abaaaa9270b26d500f7b1fcbf105c42b,931,932,7.0,7.0,author_1,author_2,within_exchange,0.29530363197154097,-0.13760627558392974,0.04471862601355105,-0.04795936095638076,-0.06523704917633598
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,871,872,1.0,1.0,author_1,author_2,within_exchange,0.35712516808891326,0.2227361280250892,-0.04928907194289352,0.3790243509520517,0.036432016098448324
Human-AI,human-ai,conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,968,969,1.0,2.0,author_2,author_1,between_exchange,0.375337996605004,0.23471964904549603,0.06623938373493389,-0.09579371242082695,-0.06151210029223964
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,872,873,1.0,2.0,author_2,author_1,between_exchange,0.3762577747087045,0.3790243509520517,0.036432016098448324,0.05783463808308011,0.12000588800019446
Human-AI,human-ai,conv_691b61ab394c819483ac4af28c7f29d00b3e16b70554a02a,908,909,3.0,4.0,author_2,author_1,between_exchange,0.4109247523258688,-0.1026700680860399,0.12280326027794622,-0.14386909359564967,-0.01853597240426036
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1073,1074,7.0,7.0,author_1,author_2,within_exchange,0.25015457929079843,-0.22527721004015958,-0.12199349468213336,-0.02701853920871215,-0.09654015129948951
Human-AI,human-ai,conv_691f696d0b348190810494e2c5d82fee08324043d78ba0f7,1005,1006,4.0,4.0,author_1,author_2,within_exchange,0.460799613552092,-0.12311036129677791,-0.20971224439523056,0.07565830204412051,-0.1777030291285073
Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,719,720,4.0,4.0,author_1,author_2,within_exchange,0.3780763506863576,-0.03637514371226212,0.08135149857875258,-0.0004851971900579309,0.21115126018361036
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,988,989,3.0,4.0,author_2,author_1,between_exchange,0.2939583294681697,0.04263677132942059,0.06545669323651766,0.07504577499246108,-0.08024057535191303
Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,720,721,4.0,5.0,author_2,author_1,between_exchange,0.32587652459452354,-0.0004851971900579309,0.21115126018361036,-0.0042666050887057196,0.20060519749408362
Human-AI,human-ai,conv_8fd2ac26-a13c-4e85-b8ac-5f13e246b640,1100,1101,4.0,5.0,author_2,author_1,between_exchange,0.3989610660222126,0.24143178927494388,-0.13375472377683537,-0.03533137009506305,-0.08754263211133352
Human-AI,human-ai,conv_8fd2ac26-a13c-4e85-b8ac-5f13e246b640,1101,1102,5.0,5.0,author_1,author_2,within_exchange,0.31886975000949713,-0.03533137009506305,-0.08754263211133352,0.30059778994424713,-0.19827010076790613
Human-AI,human-ai,conv_11293fd2-d757-471f-8e2e-783542167a8e,661,662,7.0,7.0,author_1,author_2,within_exchange,0.2153510390446035,0.031059972438401112,0.07209274047245241,0.08896026122701643,-0.07467789395361693
Human-AI,human-ai,conv_b1e0225e-fdb5-4142-8852-0785c0d30420,1138,1139,7.0,8.0,author_2,author_1,between_exchange,0.3181330303072999,-0.002846369226169902,0.13834881889713171,-0.09701537044255534,-0.06286510538177921
Human-AI,human-ai,conv_155f7493-3058-435d-a672-40e7e8ec213a,674,675,5.0,6.0,author_2,author_1,between_exchange,0.3914099945759717,0.06514821968250335,-0.0006704787957280776,-0.163047931206928,-0.004628610237615377
Human-AI,human-ai,conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,1164,1165,4.0,5.0,author_2,author_1,between_exchange,0.34035798370803716,0.16864676887960367,0.07406350558367966,0.05238049094883346,0.007601883175319459
Human-AI,human-ai,conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,1182,1183,5.0,6.0,author_2,author_1,between_exchange,0.4544549993694119,0.21206327022325394,-0.1267544544248533,-0.0033356964136471157,0.061167541128284784
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,945,946,6.0,6.0,author_1,author_2,within_exchange,0.3964685947959937,-0.13646479293307723,-0.045709068753266,0.1746618339181149,-0.10653086559373134
Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,739,740,6.0,6.0,author_1,author_2,within_exchange,0.34509498988695886,-0.20422235037839034,-0.1501910505232402,-0.09395334879844969,0.08973763889640447
Human-AI,human-ai,conv_155f7493-3058-435d-a672-40e7e8ec213a,666,667,1.0,2.0,author_2,author_1,between_exchange,0.3691924754348739,-0.003970931661530234,0.06158975087642074,-0.23039756255372712,-0.05095860463866222
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,845,846,4.0,4.0,author_1,author_2,within_exchange,0.28404032266920287,-0.1403120325506573,0.06073038415262677,-0.009128463764512073,0.15030686960235667
Human-AI,human-ai,conv_9763bf93-b2b0-43b7-9ffa-761830f4d5a8,1110,1111,1.0,2.0,author_2,author_1,between_exchange,0.39827450050347024,-0.004489821268445902,-0.24316123859594624,-0.15684995903010107,-0.1249832963257699
Human-AI,human-ai,conv_d87daedd-9490-4de9-8d2a-d33777567187,1200,1201,6.0,7.0,author_2,author_1,between_exchange,0.31991152084612484,0.2126819578762249,-0.10701711074796477,-0.09360853314241212,-0.043371799709123735
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1069,1070,5.0,5.0,author_1,author_2,within_exchange,0.2769543340113272,-0.019808571597855495,-0.10761974869037919,0.19447225944743204,-0.06589215858859476
Human-AI,human-ai,conv_691f696d0b348190810494e2c5d82fee08324043d78ba0f7,1010,1011,6.0,7.0,author_2,author_1,between_exchange,0.33694359063879364,0.2385098783881273,-0.07978427390153432,-0.136090026439134,-0.03987298637860695
Human-AI,human-ai,conv_82f7be76-f1f7-447b-b77d-2fa8134ebfed,1078,1079,1.0,2.0,author_2,author_1,between_exchange,0.2602894835244157,-0.12170296940107417,0.13117509235908012,0.07673949058975503,0.2077494915077568
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1065,1066,3.0,3.0,author_1,author_2,within_exchange,0.3576349166395162,-0.06497595746947481,0.0009671673890860504,0.1637345771541128,0.0750545771086386
Human-AI,human-ai,conv_691f696d0b348190810494e2c5d82fee08324043d78ba0f7,1006,1007,4.0,5.0,author_2,author_1,between_exchange,0.2933711850692221,0.07565830204412051,-0.1777030291285073,0.04296556267303662,-0.06851016683728797
Human-AI,human-ai,conv_11293fd2-d757-471f-8e2e-783542167a8e,663,664,8.0,8.0,author_1,author_2,within_exchange,0.22893293090369604,-0.13282420785059934,0.003969884522594972,0.036024437813432134,0.15682905878176964
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,994,995,6.0,7.0,author_2,author_1,between_exchange,0.3437771926141998,0.20692705727049268,-0.09400593154455937,-0.20830805217086204,-0.11204938990541836
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1149,1150,5.0,5.0,author_1,author_2,within_exchange,0.27267923493515855,0.09883072713549848,-0.14404713243845477,0.1946336278610738,-0.18868308201800602
Human-AI,human-ai,conv_18be1999-da21-4ab6-8f9e-e52e6d9c8070,688,689,4.0,5.0,author_2,author_1,between_exchange,0.2959158826003224,0.2378384516626758,-0.07713788214936028,0.12605795735620837,-0.19240232796696616
Human-AI,human-ai,conv_155f7493-3058-435d-a672-40e7e8ec213a,667,668,2.0,2.0,author_1,author_2,within_exchange,0.27545439601561195,-0.23039756255372712,-0.05095860463866222,0.10774935877944619,-0.09281905366225135
Human-AI,human-ai,conv_6917421066d8819592863132f4a141a00078d2d8d630f704,900,901,7.0,8.0,author_2,author_1,between_exchange,0.2311235883178827,0.02063516951533783,0.05838534057967426,-0.22395045665751007,0.1555965731612302
Human-AI,human-ai,conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,1160,1161,2.0,3.0,author_2,author_1,between_exchange,0.28625295995800193,0.17073919208414168,0.03838202318695564,0.12426093895810653,0.1666656113639896
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,937,938,2.0,2.0,author_1,author_2,within_exchange,0.3330503780278873,0.0758279793979499,-0.038071305886913195,0.2595992059562857,-0.08308789295977076
Human-AI,human-ai,conv_6917421066d8819592863132f4a141a00078d2d8d630f704,901,902,8.0,8.0,author_1,author_2,within_exchange,0.2848857757249492,-0.22395045665751007,0.1555965731612302,0.12263745555453455,-0.01027481865500194
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1142,1143,1.0,2.0,author_2,author_1,between_exchange,0.3693420640883305,0.16940552152543514,-0.20281048819413747,-0.10820941615385882,-0.12087130175819329
Human-AI,human-ai,conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,975,976,5.0,5.0,author_1,author_2,within_exchange,0.45505612708790943,-0.15799827325370483,0.25214093792449066,0.15107497607591397,0.057494044612546716
Human-AI,human-ai,conv_11293fd2-d757-471f-8e2e-783542167a8e,651,652,2.0,2.0,author_1,author_2,within_exchange,0.23978799218891822,-0.057616581583857324,0.07765245956993283,-0.00016085176412624367,-0.016221807286642263
Human-AI,human-ai,conv_11293fd2-d757-471f-8e2e-783542167a8e,655,656,4.0,4.0,author_1,author_2,within_exchange,0.31365657290915216,0.11765782356331476,0.036346260840590394,0.1261398645419758,-0.017223051778595316
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,770,771,6.0,7.0,author_2,author_1,between_exchange,0.2581011421487256,-0.03191955149568754,0.054143100191494355,-0.10538151756673535,0.01794406974608977
Human-AI,human-ai,conv_72218cb5-e59c-4c93-a4b9-a057fe5dad80,1035,1036,3.0,3.0,author_1,author_2,within_exchange,0.20419418391617994,-0.2146830784017603,0.23146738032429964,-0.18558337346939263,0.27933915286637145
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,847,848,5.0,5.0,author_1,author_2,within_exchange,0.3370347870451399,-0.0827751269286416,0.15827471342999566,0.07438329754631319,0.2505496195698833
Human-AI,human-ai,conv_691b8b725ae48193abaaaa9270b26d500f7b1fcbf105c42b,923,924,3.0,3.0,author_1,author_2,within_exchange,0.34802415389874763,-0.0944714823718409,-0.06453453351994713,0.1273836138867993,-0.16073722559533843
Human-AI,human-ai,conv_72037685-9437-4960-b9a0-5f77d2a71e41,1027,1028,7.0,7.0,author_1,author_2,within_exchange,0.2318251184816894,-0.020657268232797087,0.0307903007040983,0.0914608045059229,0.03080055489791997
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,764,765,3.0,4.0,author_2,author_1,between_exchange,0.2589142092556693,-0.02653698213520815,0.1409842461222215,-0.11470637393598254,0.06508339546078691
Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,786,787,6.0,7.0,author_2,author_1,between_exchange,0.3133986382040431,0.07871293438241665,-0.014540555236362454,-0.050615253550422214,0.1948949684596586
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,878,879,4.0,5.0,author_2,author_1,between_exchange,0.2989735390644035,0.21172420555137264,0.17304276446298975,-0.04080109717015029,0.1732281470942603
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,946,947,6.0,7.0,author_2,author_1,between_exchange,0.37753916100506435,0.1746618339181149,-0.10653086559373134,-0.2219507518840973,-0.06716990230174982
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,877,878,4.0,4.0,author_1,author_2,within_exchange,0.21730885594644578,0.05406576686706199,0.09907810087869834,0.21172420555137264,0.17304276446298975
Human-AI,human-ai,conv_9763bf93-b2b0-43b7-9ffa-761830f4d5a8,1112,1113,2.0,3.0,author_2,author_1,between_exchange,0.24871289823303544,0.048254339195777395,-0.2960062183645234,-0.029251337461997595,-0.24023797858271034
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1141,1142,1.0,1.0,author_1,author_2,within_exchange,0.3795985663833592,0.12948811480091563,-0.1289734956718321,0.16940552152543514,-0.20281048819413747
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,940,941,3.0,4.0,author_2,author_1,between_exchange,0.4398614629598532,0.15853030364976486,0.09386700474498902,0.04189266135838289,-0.0927714207817458
Human-AI,human-ai,conv_b1e0225e-fdb5-4142-8852-0785c0d30420,1127,1128,2.0,2.0,author_1,author_2,within_exchange,0.35913349161373875,-0.09126708801459814,0.02424647443921322,0.025753972768461107,0.023213972625289903
Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,783,784,5.0,5.0,author_1,author_2,within_exchange,0.12935442226617044,0.037372524678447656,0.033122737522946206,0.06393772872507208,0.01793330556019498
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1068,1069,4.0,5.0,author_2,author_1,between_exchange,0.1506556448024028,-0.016338823389878243,0.07384555104634244,-0.019808571597855495,-0.10761974869037919
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,840,841,1.0,2.0,author_2,author_1,between_exchange,0.2975187730656518,-0.06436572214545358,0.08087972986030047,-0.08699137575594511,0.01951070493692559
Human-AI,human-ai,conv_8fd2ac26-a13c-4e85-b8ac-5f13e246b640,1094,1095,1.0,2.0,author_2,author_1,between_exchange,0.46155447803298566,0.2469721846081584,-0.30996843927218487,-0.0460718592532588,-0.06072740117292605
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,768,769,5.0,6.0,author_2,author_1,between_exchange,0.2432971616630346,-0.07026017461989013,-0.008890020457552286,-0.09247135707671952,0.11367878497797873
Human-AI,human-ai,conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,970,971,2.0,3.0,author_2,author_1,between_exchange,0.37723330563532775,0.271418916672172,0.06598111842818548,-0.03074549276874074,0.010458677477586015
Human-AI,human-ai,conv_691b8b725ae48193abaaaa9270b26d500f7b1fcbf105c42b,922,923,2.0,3.0,author_2,author_1,between_exchange,0.34705341029723624,-0.04044866952052257,0.036546850411790496,-0.0944714823718409,-0.06453453351994713
Human-AI,human-ai,conv_155f7493-3058-435d-a672-40e7e8ec213a,675,676,6.0,6.0,author_1,author_2,within_exchange,0.42194354754687535,-0.163047931206928,-0.004628610237615377,0.05229679900038982,-0.002535848566510027
Human-AI,human-ai,conv_691f696d0b348190810494e2c5d82fee08324043d78ba0f7,1003,1004,3.0,3.0,author_1,author_2,within_exchange,0.25661805009549543,0.03688007380754122,0.05557742700492123,0.218170430379233,-0.018174347200667528
Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,699,700,2.0,2.0,author_1,author_2,within_exchange,0.23553058335780597,-0.04684600325207475,-0.12631231341467283,0.015979699870183838,0.044850926538758634
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,762,763,2.0,3.0,author_2,author_1,between_exchange,0.2781985648771169,0.03759008557418199,0.06232645177442932,-0.12243982404768126,0.017742478705905507
Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,707,708,6.0,6.0,author_1,author_2,within_exchange,0.3302475497222447,-0.14174236463404516,-0.01670459007176154,0.0921243858657211,-0.014260044945474549
Human-AI,human-ai,conv_8fd2ac26-a13c-4e85-b8ac-5f13e246b640,1097,1098,3.0,3.0,author_1,author_2,within_exchange,0.27520950935543187,-0.037960866348447544,-0.010949104368446651,-0.15497472497883666,0.05041400057343765
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,876,877,3.0,4.0,author_2,author_1,between_exchange,0.23008571966748115,0.12392624440423432,0.15536284336843983,0.05406576686706199,0.09907810087869834
Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,777,778,2.0,2.0,author_1,author_2,within_exchange,0.43281555942331185,0.2428475619607592,-0.10738470430168606,0.21904614087619903,-0.08144708075284178
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1144,1145,2.0,3.0,author_2,author_1,between_exchange,0.3523554705999501,-0.10452755889961235,0.11478979512166139,0.1430863230948269,-0.018272676997132885
Human-AI,human-ai,conv_691f696d0b348190810494e2c5d82fee08324043d78ba0f7,1002,1003,2.0,3.0,author_2,author_1,between_exchange,0.33633535254349767,0.12608630576665736,0.1381379682592743,0.03688007380754122,0.05557742700492123
Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,725,726,7.0,7.0,author_1,author_2,within_exchange,0.23546070857164736,-0.07111431646848086,0.09656348075127216,-0.11695439993297672,0.04537136861069818
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,880,881,5.0,6.0,author_2,author_1,between_exchange,0.21316198462692437,0.23641187874259215,0.17942637633766867,0.1348128160283036,0.18170842479368077
Human-AI,human-ai,conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,1173,1174,1.0,1.0,author_1,author_2,within_exchange,0.34049607521116687,0.08869781235845679,-0.25845824958592023,0.23896463797895268,-0.07239265762084741
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1063,1064,2.0,2.0,author_1,author_2,within_exchange,0.3039495864612145,-0.04331488829515051,0.20190631684348073,0.03336532979410805,0.1713992098406701
Human-AI,human-ai,conv_8fd2ac26-a13c-4e85-b8ac-5f13e246b640,1096,1097,2.0,3.0,author_2,author_1,between_exchange,0.3390966250279137,0.043893894726932586,-0.13429124943620413,-0.037960866348447544,-0.010949104368446651
Human-AI,human-ai,conv_b1e0225e-fdb5-4142-8852-0785c0d30420,1130,1131,3.0,4.0,author_2,author_1,between_exchange,0.27135944462069994,0.11565723562897375,-0.2021008739870999,0.019398007988766328,-0.09087401425408571
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1143,1144,2.0,2.0,author_1,author_2,within_exchange,0.2957540404828407,-0.10820941615385882,-0.12087130175819329,-0.10452755889961235,0.11478979512166139
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,990,991,4.0,5.0,author_2,author_1,between_exchange,0.2880164553164688,0.11714947807339851,-0.020418517444388835,0.054078921698849404,-0.04380202657842132
Human-AI,human-ai,conv_72218cb5-e59c-4c93-a4b9-a057fe5dad80,1039,1040,5.0,5.0,author_1,author_2,within_exchange,0.28674578502282855,-0.15621590973636207,0.12151702438847442,-0.10826069490282492,0.2870945190740061
Human-AI,human-ai,conv_155f7493-3058-435d-a672-40e7e8ec213a,671,672,4.0,4.0,author_1,author_2,within_exchange,0.34570350848705744,0.013866907192926867,0.0032203281117598225,0.11905232824067064,0.0336209827534193
Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,829,830,4.0,4.0,author_1,author_2,within_exchange,0.3759658620772477,-0.1806681273610878,0.10852292303019351,-0.026829027596010187,0.18938042810381395
Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,746,747,2.0,3.0,author_2,author_1,between_exchange,0.31679578654332274,-0.07751843651930626,-0.22403287447090336,-0.018463786709040635,-0.1828766297967114
Human-AI,human-ai,conv_82f7be76-f1f7-447b-b77d-2fa8134ebfed,1079,1080,2.0,2.0,author_1,author_2,within_exchange,0.32581196858802886,0.07673949058975503,0.2077494915077568,-0.10672780775556989,0.06509123520576465
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,943,944,5.0,5.0,author_1,author_2,within_exchange,0.40650200796261626,0.015576809854598236,-0.024961892926603783,0.1329461478837158,-0.053029598993957094
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,992,993,5.0,6.0,author_2,author_1,between_exchange,0.31519532763492053,0.10324515779464791,-0.03411265914579479,-0.05453405728309871,-0.20876293636091475
Human-AI,human-ai,conv_9763bf93-b2b0-43b7-9ffa-761830f4d5a8,1120,1121,6.0,7.0,author_2,author_1,between_exchange,0.36161627734796076,0.020202621278899848,-0.2010051494957162,-0.019200553908505197,-0.15354779267003077
Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,713,714,1.0,1.0,author_1,author_2,within_exchange,0.3574561992549077,-0.1105145138289422,-0.059860445802125316,0.04387892029437459,-0.02196899769602436
Human-AI,human-ai,conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,1162,1163,3.0,4.0,author_2,author_1,between_exchange,0.36623036276227383,0.07521411677288257,-0.021020857483930604,0.1918097820868445,0.027445168466012887
Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,747,748,3.0,3.0,author_1,author_2,within_exchange,0.3588497375346711,-0.018463786709040635,-0.1828766297967114,-0.04975679245799067,-0.12149344375481719
Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,813,814,4.0,4.0,author_1,author_2,within_exchange,0.28366836190484157,0.15464489402962672,-0.13683845751983015,0.13216916349579785,-0.15428463243195645
Human-AI,human-ai,conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,967,968,1.0,1.0,author_1,author_2,within_exchange,0.3368986440024475,0.09395701231714146,0.17916891932728124,0.23471964904549603,0.06623938373493389
Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,856,857,1.0,2.0,author_2,author_1,between_exchange,0.338270335074942,0.22970761081958696,-0.0872256751292442,0.11098786912528645,0.06838105461643432
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,947,948,7.0,7.0,author_1,author_2,within_exchange,0.4347132585903335,-0.2219507518840973,-0.06716990230174982,0.14858306831682722,-0.1659925583530911
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,987,988,3.0,3.0,author_1,author_2,within_exchange,0.31010179851208564,-0.11168129430694262,-0.10236612456530172,0.04263677132942059,0.06545669323651766
Human-AI,human-ai,conv_9763bf93-b2b0-43b7-9ffa-761830f4d5a8,1121,1122,7.0,7.0,author_1,author_2,within_exchange,0.4528068801398071,-0.019200553908505197,-0.15354779267003077,0.057207182915282866,-0.19533099021636063
Human-AI,human-ai,conv_72218cb5-e59c-4c93-a4b9-a057fe5dad80,1031,1032,1.0,1.0,author_1,author_2,within_exchange,0.3101753518553775,-0.10868705762023237,0.13517865252224884,0.00392722137870985,0.18979556204974216
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,843,844,3.0,3.0,author_1,author_2,within_exchange,0.20959152330040143,-0.2440597039932003,0.11837142618827057,-0.17024478424317457,0.195655213433776
Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,809,810,2.0,2.0,author_1,author_2,within_exchange,0.23578876265991489,0.30033671051173055,-0.2744716870839451,0.167520480543737,-0.3089943411120712
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,997,998,8.0,8.0,author_1,author_2,within_exchange,0.30873167912248056,0.009527365924307005,-0.21841419040797827,0.18850773961352726,0.014295678233449426
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,766,767,4.0,5.0,author_2,author_1,between_exchange,0.27645930811483876,-0.003989449500734616,0.13498998392322653,-0.15067930403995927,0.11237579554661717
Human-AI,human-ai,conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,1180,1181,4.0,5.0,author_2,author_1,between_exchange,0.36898860324206273,0.10917142077233505,-0.10136271857858821,0.009165338225015057,0.0197489619921866
Human-AI,human-ai,conv_18be1999-da21-4ab6-8f9e-e52e6d9c8070,693,694,7.0,7.0,author_1,author_2,within_exchange,0.2932325516840001,0.014718999491048991,0.05002957176905788,0.26076120447852463,-0.0721712830121618
Human-AI,human-ai,conv_6917421066d8819592863132f4a141a00078d2d8d630f704,898,899,6.0,7.0,author_2,author_1,between_exchange,0.27215493002714475,0.0376224053586034,0.05075144610207529,-0.134835276283692,0.16842715829112231
Human-AI,human-ai,conv_d87daedd-9490-4de9-8d2a-d33777567187,1189,1190,1.0,1.0,author_1,author_2,within_exchange,0.29894737673832006,-0.09845628940303236,-0.08777824502661394,0.052196235834142665,0.09892885313940031
Human-AI,human-ai,conv_72218cb5-e59c-4c93-a4b9-a057fe5dad80,1036,1037,3.0,4.0,author_2,author_1,between_exchange,0.2863012548507632,-0.18558337346939263,0.27933915286637145,-0.1169966593538566,0.06290354075571791
Human-AI,human-ai,conv_7e08bac1-7465-447d-a732-40dad23fa383,1048,1049,2.0,3.0,author_2,author_1,between_exchange,0.2330871274668408,0.037160956685888785,0.19325099528061082,-0.08383921183018123,0.13640159568667812
Human-AI,human-ai,conv_691b8b725ae48193abaaaa9270b26d500f7b1fcbf105c42b,927,928,5.0,5.0,author_1,author_2,within_exchange,0.33949972792564853,-0.07625828393371947,-0.04297064273882591,0.022956868174470527,0.11501579565630236
Human-AI,human-ai,conv_fe95c724-f91e-4a17-8400-9bfbdf9218ec,1210,1211,3.0,4.0,author_2,author_1,between_exchange,0.35421520738202616,0.029050195870597074,-0.033109227361159566,-0.2526523480769168,0.01689412625082548
Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,721,722,5.0,5.0,author_1,author_2,within_exchange,0.3711604764809302,-0.0042666050887057196,0.20060519749408362,-0.003922677984991766,-0.0031862356194138066
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,939,940,3.0,3.0,author_1,author_2,within_exchange,0.3369499650522134,-0.04540313458305973,0.017446625750103178,0.15853030364976486,0.09386700474498902
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,844,845,3.0,4.0,author_2,author_1,between_exchange,0.24110207615121582,-0.17024478424317457,0.195655213433776,-0.1403120325506573,0.06073038415262677
Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,795,796,3.0,3.0,author_1,author_2,within_exchange,0.3920847173971713,-0.07308458560707531,0.09663671128963736,-0.14633239012257715,0.22088513961077066
Human-AI,human-ai,conv_691dc7c061d8819797504b613ba6691208409e48769ea891,952,953,1.0,2.0,author_2,author_1,between_exchange,0.38798106201599936,-0.0704608498702695,-0.010810262381259714,-0.16349309556352937,0.10487533834065044
Human-AI,human-ai,conv_7e08bac1-7465-447d-a732-40dad23fa383,1052,1053,4.0,5.0,author_2,author_1,between_exchange,0.29402351581972597,0.03171768854641056,0.18510856945022852,0.09833898233768705,0.013047927614770576
Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,734,735,3.0,4.0,author_2,author_1,between_exchange,0.3916002689132011,-0.09951692304207568,-0.06564971156896725,-0.17816279311407443,-0.061757125765350675
