conversation_id,condition,turn,analysis_turn,complete_exchange,starter_side,starter_type,speaker_slot,speaker_type,speaker_is_starter,partner_type,text
P1SZ3AZnoi1oqt5EbYh5,human-human,6,6,True,author_1,human,author_1,human,True,human,Worshipping Peppa Pig. Governments fell. Riots all over. Whole countries falling apart. Anarchy erupted. Leaders not
P1SZ3AZnoi1oqt5EbYh5,human-human,6,6,True,author_1,human,author_2,human,False,human,eating pork became the trend of the generation. People even began wearing pig costumes in honor of papa pig.
P1SZ3AZnoi1oqt5EbYh5,human-human,7,7,True,author_1,human,author_1,human,True,human,A new era was born. New regimes began to rise supporting Peppa Pig and his actions. Other factions feared for their
P1SZ3AZnoi1oqt5EbYh5,human-human,7,7,True,author_1,human,author_2,human,False,human,"safety and sanity. Pink everywhere, pork nowhere. This was the mantra of the world. Papa pig AI was later introduced"
P1SZ3AZnoi1oqt5EbYh5,human-human,8,8,True,author_1,human,author_1,human,True,human,"And used by everyone. No matter where you went you couldn't avoid his face. After years of suppression, a small"
P1SZ3AZnoi1oqt5EbYh5,human-human,8,8,True,author_1,human,author_2,human,False,human,"revolution occurred. A group of people tried to kill a pig. At first, people shunned them, then some began to wonder. Where did"
P1SZ3AZnoi1oqt5EbYh5,human-human,9,9,True,author_1,human,author_1,human,True,human,"Peppa Pig, even come from? Was he really this godly being setting us free from our earthly desires, or was he just"
P1SZ3AZnoi1oqt5EbYh5,human-human,9,9,True,author_1,human,author_2,human,False,human,"putting us on a diet? People began to question this seriously. And then, an outbreak. A huge dinner for the community was held. Meat was served."
P1SZ3AZnoi1oqt5EbYh5,human-human,10,10,True,author_1,human,author_1,human,True,human,Justice was withheld. The biggest feast the world has ever seen. The small man's village was happy to finally
P1SZ3AZnoi1oqt5EbYh5,human-human,10,10,True,author_1,human,author_2,human,False,human,"pork on the table. Pork was everywhere, and pink nowhere. The entire world lived happily ever after. And then a man went"
Pzb5I6nhg196AWLpukmz,human-human,1,1,True,author_2,human,author_1,human,False,human,"the woods in front of Nate's cabin. After staying up all night, he thought he is hallucianting while he saw hjhha 'hooded' girl figure approaching him in"
Pzb5I6nhg196AWLpukmz,human-human,1,1,True,author_2,human,author_2,human,True,human,"There was something off about this particular day, though he couldn't quite figure out what it was. Something strange was in the"
Pzb5I6nhg196AWLpukmz,human-human,2,2,True,author_2,human,author_1,human,False,human,"find an actual human here to talk instead of the wild animals"". With a lot of wounds in her body, she slowly moved towards"
Pzb5I6nhg196AWLpukmz,human-human,2,2,True,author_2,human,author_2,human,True,human,"The slow dusk of late spring. He watched her in wonder, not understanding what such a person could be doing out here. He thought, ""perhaps today I will"
Pzb5I6nhg196AWLpukmz,human-human,3,3,True,author_2,human,author_1,human,False,human,"feel sad for her. Surprisingly, he started sympathising her, instead of questiong her about her identity and the purpose of her arrival. With the leaves"
Pzb5I6nhg196AWLpukmz,human-human,3,3,True,author_2,human,author_2,human,True,human,"The cabin, moving like a wounded deer more so than a person. Her eyes were dark and bottomless, her skin clammy. There was a feverish look about her, something that made him"
Pzb5I6nhg196AWLpukmz,human-human,4,4,True,author_2,human,author_1,human,False,human,", hearing a whisper immediately after, ""hide""! ""help""! Squinting his eyes, he became confused whether to hide or help. He"
Pzb5I6nhg196AWLpukmz,human-human,4,4,True,author_2,human,author_2,human,True,human,"Stuck in her hair and the blood and dirt caked on her bare feet, he got the impression that she had been out there for a while. He quietly stepped aside and gestured to the warm."
Pzb5I6nhg196AWLpukmz,human-human,5,5,True,author_2,human,author_1,human,False,human,"hold her head which was bending downwards. She kept whispering, ""How am I alive?"". He softly hold her in his arms and offered her water. Like a thirsty crow,"
Pzb5I6nhg196AWLpukmz,human-human,5,5,True,author_2,human,author_2,human,True,human,"Ignored her protests and pulled her inside, shutting the door behind her. ""Are you alright?"" he asked, holding up his hands to"
Pzb5I6nhg196AWLpukmz,human-human,6,6,True,author_2,human,author_1,human,False,human,"Nate lost his attention while the teapot on the stove whistled loudly. Wrapping her up with a blanket, he let her sit on a chair in his cabin. With pouring the tea from"
Pzb5I6nhg196AWLpukmz,human-human,6,6,True,author_2,human,author_2,human,True,human,"She downed the bottle offered to her and shook her head. ""Something is stalking the woods,"" she whispered, as if afraid something might."
Pzb5I6nhg196AWLpukmz,human-human,7,7,True,author_2,human,author_1,human,False,human,"She stared at him as if it is unusual to ask name of a stranger. Nate understood and nodded his head, assuring her that she can at least have the tea which"
Pzb5I6nhg196AWLpukmz,human-human,7,7,True,author_2,human,author_2,human,True,human,"The kettle whistled; he watched her through the steam. She stared out the window, front teeth bothering her lip. ""What's your name?"" he asked her."
Pzb5I6nhg196AWLpukmz,human-human,8,8,True,author_2,human,author_1,human,False,human,"offered her the tea. She refused to accept it and said, ""Don't you know what happens to people who accepts food from strangers?""He smiled. Both of them looked away with"
Pzb5I6nhg196AWLpukmz,human-human,8,8,True,author_2,human,author_2,human,True,human,"He had doused it with rat poison to see what would happen. If she were human, she would puke. Were she not, she would die. He"
Pzb5I6nhg196AWLpukmz,human-human,9,9,True,author_2,human,author_1,human,False,human,"to find out what she actually is. She replied with a grin smile, ""like how I survived till now."" Suddenly they heard a harsh banging on the door. The girl told Nate to"
Pzb5I6nhg196AWLpukmz,human-human,9,9,True,author_2,human,author_2,human,True,human,"tingles in their tummies. ""How are you going to survive with no food or drink?"" he asked after a while. He could poison her food."
Pzb5I6nhg196AWLpukmz,human-human,10,10,True,author_2,human,author_1,human,False,human,"really find out what I actually am! Maybe I am a girl in distress, or the girl is banging outside the door. Don't you wanna know who is actually in"
Pzb5I6nhg196AWLpukmz,human-human,10,10,True,author_2,human,author_2,human,True,human,"Open the door. ""See what happens,"" she cooed, smiling unnervingly. ""Or keep it closed and do what I say. I assume you want to"
ULRAMZF7ra0i53A9w3Gv,human-human,1,1,True,author_2,human,author_1,human,False,human,"the local retirement home, because the old lady that owned Pluto before, called Mary, just passed away. The love between Mary and Pluto was often"
ULRAMZF7ra0i53A9w3Gv,human-human,1,1,True,author_2,human,author_2,human,True,human,A very sweet dog who needed an owner. The dog was named Pluto. The dog was black and white and was ready for adoption at
ULRAMZF7ra0i53A9w3Gv,human-human,2,2,True,author_2,human,author_1,human,False,human,"could get, sometimes even more and it is said, that with sometimes even craving more from Mary, the old lady kept her joy in life even"
ULRAMZF7ra0i53A9w3Gv,human-human,2,2,True,author_2,human,author_2,human,True,human,"Very special. Sometimes Mary loved to cuddle Pluto, but sometimes she just wanted some alone time. Pluto was very confused with Mary, but he took all the love he"
ULRAMZF7ra0i53A9w3Gv,human-human,3,3,True,author_2,human,author_1,human,False,human,someone just a loving as Mary had always been!! But Pluto keeps his hopes high to find a person just as kind as his
ULRAMZF7ra0i53A9w3Gv,human-human,3,3,True,author_2,human,author_2,human,True,human,"Though she sometimes had a sad dog, Pluto was sad the day Mary passed away, but he also dreamed of a better life. A life with unconditional love from"
ULRAMZF7ra0i53A9w3Gv,human-human,4,4,True,author_2,human,author_1,human,False,human,"right up to him, but smelled even worse than Mary after her 99 birthday. That stink was definitely too much was his"
ULRAMZF7ra0i53A9w3Gv,human-human,4,4,True,author_2,human,author_2,human,True,human,wishes. One day at the center a big family came searching for a dog. Pluto had his hopes high when they walked past him. But he got disappointed when they walked right
ULRAMZF7ra0i53A9w3Gv,human-human,5,5,True,author_2,human,author_1,human,False,human,", but did then none the less decide for a little Chihuahua, which Pluto really couldnt understand, but one day, after"
ULRAMZF7ra0i53A9w3Gv,human-human,5,5,True,author_2,human,author_2,human,True,human,Luckily they found another dog at the center. The next day another family came by. Pluto had his hopes up again and the family seemed interested.
ULRAMZF7ra0i53A9w3Gv,human-human,6,6,True,author_2,human,author_1,human,False,human,"than every human could ever give seemingly. So when after the old lady a giraf walked into the center, looking for a dog to"
ULRAMZF7ra0i53A9w3Gv,human-human,6,6,True,author_2,human,author_2,human,True,human,"A long time waiting, an older lady came by. She reminded Pluto of Mary, so he wished so bad that she would find another dog. Pluto wanted more love."
ULRAMZF7ra0i53A9w3Gv,human-human,7,7,True,author_2,human,author_1,human,False,human,instead filled with dolphins!! Pluto was totally confused! This wasnt what he imagined as a new owner either..he maybe
ULRAMZF7ra0i53A9w3Gv,human-human,7,7,True,author_2,human,author_2,human,True,human,"Adopt. But such things don't happen in real life, so Pluto knew that it was a dream he had. When he woke up the center was"
ULRAMZF7ra0i53A9w3Gv,human-human,8,8,True,author_2,human,author_1,human,False,human,"all the lions, tigers and the three dogs left, including Pluto. So his chance to finally be picked was pretty high today!!"
ULRAMZF7ra0i53A9w3Gv,human-human,8,8,True,author_2,human,author_2,human,True,human,"Had another dream, he thought. So when he woke up for real, the center was filled with families trying to find their new best friend among"
ULRAMZF7ra0i53A9w3Gv,human-human,9,9,True,author_2,human,author_1,human,False,human,"him, and did fall in love with him instantly!! It was the same for Pluto, and it just felt like complete fate for the"
ULRAMZF7ra0i53A9w3Gv,human-human,9,9,True,author_2,human,author_2,human,True,human,Pluto had his eyes on one specific family with six kids. Pluto thought that might be just enough love for him. That specific family only looked at
ULRAMZF7ra0i53A9w3Gv,human-human,10,10,True,author_2,human,author_1,human,False,human,fulfilled life with love and joy and a real family. It felt like home the moment he stepped into his new house and they lived
ULRAMZF7ra0i53A9w3Gv,human-human,10,10,True,author_2,human,author_2,human,True,human,family and for Pluto. Pluto finally got the family he had been wishing for and all the love that Mary wouldn't give to him. He could now finally live a
WYnhagFwtR0bJ9vucGsm,human-human,1,1,True,author_1,human,author_1,human,True,human,It was a cold December morning and the last thing Maggie wanted was to have to leave the house. But life had other plans.
WYnhagFwtR0bJ9vucGsm,human-human,1,1,True,author_1,human,author_2,human,False,human,"plans for her day, when she woke up she was prepared to have her usual cereal with milk for breakfast, but she realised she had forgotten to buy"
WYnhagFwtR0bJ9vucGsm,human-human,2,2,True,author_1,human,author_1,human,True,human,"New bowls, as her cat broke the last two she had left in the house. She could have asked a neighbor for a spare."
WYnhagFwtR0bJ9vucGsm,human-human,2,2,True,author_1,human,author_2,human,False,human,"one, but she was not very liked between the neighbours, since she was considered to be a brat that ruined the neighbourhood, never left the house and was rude to"
WYnhagFwtR0bJ9vucGsm,human-human,3,3,True,author_1,human,author_1,human,True,human,Everyone except that cute boy on no. 25. Well now she has a good reason to start a conversation at least. But how can you randomly knock?
WYnhagFwtR0bJ9vucGsm,human-human,3,3,True,author_1,human,author_2,human,False,human,"at someone's door and start a random interaction, like this? She was scared of seeming weird or that he knew what people said about"
WYnhagFwtR0bJ9vucGsm,human-human,4,4,True,author_1,human,author_1,human,True,human,"Her or her past. But this might be her only chance of having a real conversation in such a long time, or to see another human being out."
WYnhagFwtR0bJ9vucGsm,human-human,4,4,True,author_1,human,author_2,human,False,human,"of her usual ghost friends. Maggies decided she would then go and knowck at Greg's door and ask for a bowl, how bad could it be,"
WYnhagFwtR0bJ9vucGsm,human-human,5,5,True,author_1,human,author_1,human,True,human,"After all? And there he was, standing still and staring at her, confused, as if she were the first person he had seen in..."
WYnhagFwtR0bJ9vucGsm,human-human,5,5,True,author_1,human,author_2,human,False,human,"pyjamas walking to his front door, however when he looked a bit more he seemed to be very intrigued about that strange girl he had never seen"
WYnhagFwtR0bJ9vucGsm,human-human,6,6,True,author_1,human,author_1,human,True,human,"That somehow looked so familiar. But where have they seen each other before? Does she remember him as well, or..."
WYnhagFwtR0bJ9vucGsm,human-human,6,6,True,author_1,human,author_2,human,False,human,"not? She walked a bit more towards him and he started to get a glimpse of an old memory, of something so long gone he had almost"
WYnhagFwtR0bJ9vucGsm,human-human,7,7,True,author_1,human,author_1,human,True,human,"Forgot. Her scent, something so unique that brings back so many memories. He thought it was all gone, but where has she gone?"
WYnhagFwtR0bJ9vucGsm,human-human,7,7,True,author_1,human,author_2,human,False,human,"been all this time? He wondered. She then opened her mouth and said her name, oh so she did not remember him, she explained the situation"
WYnhagFwtR0bJ9vucGsm,human-human,8,8,True,author_1,human,author_1,human,True,human,"So quickly, as if all she wanted was to get out of there as soon as possible. But he couldn't even listen to the words coming."
WYnhagFwtR0bJ9vucGsm,human-human,8,8,True,author_1,human,author_2,human,False,human,"out of her mouth because he could just see that little girl, with curly braids and brackets whom he used to have the biggest crush"
WYnhagFwtR0bJ9vucGsm,human-human,9,9,True,author_1,human,author_1,human,True,human,On. Was it actually her? How was it possible that she was standing right in front of him all those years later? And how could she not?
WYnhagFwtR0bJ9vucGsm,human-human,9,9,True,author_1,human,author_2,human,False,human,"remember him? He thought that embarassing moment between them at the school yard had totally traumatised her, so she would certainly remember"
WYnhagFwtR0bJ9vucGsm,human-human,10,10,True,author_1,human,author_1,human,True,human,"It, but she has totally forgotten about that incident and about him, apparently. He didn't even know where to start, or how, or"
WYnhagFwtR0bJ9vucGsm,human-human,10,10,True,author_1,human,author_2,human,False,human,"if he should tell her who he was, maybe he could get to know her before trying something out? It was crazy that his feelings were the same after all this"
YprMqddWHK39musGQ4si,human-human,1,1,True,author_1,human,author_1,human,True,human,"A dog that lived in a small house in India. The house was made of cement and dog biscuits, so it smelled good."
YprMqddWHK39musGQ4si,human-human,1,1,True,author_1,human,author_2,human,False,human,"but it didn't smell AMAZING. And it was actually a cat. It liked living in India, because there was a lot of good and spicy food. The house was"
YprMqddWHK39musGQ4si,human-human,2,2,True,author_1,human,author_1,human,True,human,"Very small and smelled okay. Its smell is subjective. The dog/cat wasn't really sure what it was. It had a tail, four"
YprMqddWHK39musGQ4si,human-human,2,2,True,author_1,human,author_2,human,False,human,"hands and a small pet hamster. What an identity crisis. Yes, there are hamsters in India, and they are only owned by cats/dogs. That"
YprMqddWHK39musGQ4si,human-human,3,3,True,author_1,human,author_1,human,True,human,It is a simple fact. The pet hamster lived with the dog in the house. The dog and the hamster always had
YprMqddWHK39musGQ4si,human-human,3,3,True,author_1,human,author_2,human,False,human,"dinner together, and one day they met Julia Roberts. She was filming Eat, Pray, Love. She got inspired by the beautiful friendship of the hamster and dog/cat, and"
YprMqddWHK39musGQ4si,human-human,4,4,True,author_1,human,author_1,human,True,human,"Decided to try and leave the film industry for a while to live with the dog, cat, and hamster the way God had intended. She"
YprMqddWHK39musGQ4si,human-human,4,4,True,author_1,human,author_2,human,False,human,"had had her spiritual awakening. But the dog/cat and hamster kicked her out, and she had to live on the street for a while. They"
YprMqddWHK39musGQ4si,human-human,5,5,True,author_1,human,author_1,human,True,human,Looked at her with disgust every time they walked by her. She instantly regretted leaving her glamorous lifestyle.
YprMqddWHK39musGQ4si,human-human,5,5,True,author_1,human,author_2,human,False,human,. Stupid of her to think that she would be a part of the club. One day the dog/cat saw an eagle in the sky.
YprMqddWHK39musGQ4si,human-human,6,6,True,author_1,human,author_1,human,True,human,"The eagle screamed its eagle noises, and the dog/cat became scared when he saw its big, sharp claws. The"
YprMqddWHK39musGQ4si,human-human,6,6,True,author_1,human,author_2,human,False,human,"only solution was to jump on top of the eagle and fly to a land far, far away. The hamster was sad at first, but then it moved in with Julia"
YprMqddWHK39musGQ4si,human-human,7,7,True,author_1,human,author_1,human,True,human,"Roberts, Julia was famished and pale, and hamster had sympathy for her. ""Maybe I can have a pet Julia Roberts,"" it thought. So he"
YprMqddWHK39musGQ4si,human-human,7,7,True,author_1,human,author_2,human,False,human,was now the master of the house. Julia regularly served him a plate of fruit or a glass of wine. But the house still
YprMqddWHK39musGQ4si,human-human,8,8,True,author_1,human,author_1,human,True,human,"Smelled like dog biscuits, and was far too small for them. The hamster wanted to move, but also couldn't bear to say goodbye to the house he"
YprMqddWHK39musGQ4si,human-human,8,8,True,author_1,human,author_2,human,False,human,"was so fond of. Since Julia was a house slave at this point, she wasn't so fond of it. So she ran away. the hamster looked in"
YprMqddWHK39musGQ4si,human-human,9,9,True,author_1,human,author_1,human,True,human,"Pained at Julia running back to the film crew. He spat on the ground and lit a cigarette. ""She can't handle the lifestyle,"""
YprMqddWHK39musGQ4si,human-human,9,9,True,author_1,human,author_2,human,False,human,I thought. This inspired the hamster to work on his music and get that record deal he had always dreamed of. A tortured
YprMqddWHK39musGQ4si,human-human,10,10,True,author_1,human,author_1,human,True,human,Artist. No one knew all the things he had been through. So he hopped on a plane to LAX with a dream and a cardigan. He
YprMqddWHK39musGQ4si,human-human,10,10,True,author_1,human,author_2,human,False,human,"jumped in a cab, here he was for the first time, looked to his right and he saw the Hollywood sign. He though, ""this"
bF3wySQHXxUL66FkpR9w,human-human,1,1,True,author_2,human,author_1,human,False,human,"One day, the lobster asked if the mouse wanted to go to the mountain in the horizon. A little hesitant, but also intigued, the mouse"
bF3wySQHXxUL66FkpR9w,human-human,1,1,True,author_2,human,author_2,human,True,human,"A mouse who wanted to explore the world; it lived in a quiet, peaceful meadow, by the river, and it recently befriended a lobster that had explored the upper parts."
bF3wySQHXxUL66FkpR9w,human-human,2,2,True,author_2,human,author_1,human,False,human,"with the lobster. The next day they were on their way, but before they even knew it, they were already facing"
bF3wySQHXxUL66FkpR9w,human-human,2,2,True,author_2,human,author_2,human,True,human,"Asked the lobster to give it a day to prepare. The mouse went home and found his hiking boots, and prepared a big meal to take with and share."
bF3wySQHXxUL66FkpR9w,human-human,3,3,True,author_2,human,author_1,human,False,human,"insisted that this was a great opportunity for personal development. The lobster thought out a plan to distract the foxes, by essentially using the"
bF3wySQHXxUL66FkpR9w,human-human,3,3,True,author_2,human,author_2,human,True,human,"Their first obstacle: a passage that seemed to be guarded by two foxes. The mouse was scared and asked the lobster if they could take an alternate path, but the lobster"
bF3wySQHXxUL66FkpR9w,human-human,4,4,True,author_2,human,author_1,human,False,human,"the meal in some nearby bushes, and slowly the foxes began to pick up the scent from the meal. They both left the passage, and the mouse and the"
bF3wySQHXxUL66FkpR9w,human-human,4,4,True,author_2,human,author_2,human,True,human,"meal that the mouse had brought along. The mouse reluctantly agreed, although with the condition that the lobster would have to find and make dinner for them later. They hid"
bF3wySQHXxUL66FkpR9w,human-human,5,5,True,author_2,human,author_1,human,False,human,"foxes were suddenly back and got a hold of the mouse. This put a stop to the lobster's attempts to escape, and so they were captured and brought to"
bF3wySQHXxUL66FkpR9w,human-human,5,5,True,author_2,human,author_2,human,True,human,"Lobster quickly ran through the passage; soon, however, they encountered a third fox. It was looming over them, and the lobster readied its claws to attack, but the other two"
bF3wySQHXxUL66FkpR9w,human-human,6,6,True,author_2,human,author_1,human,False,human,"to help them out (in exchange for the mouse's hiking boots). When everyone else were sat around the fire, he freed them and pointed them in the direction"
bF3wySQHXxUL66FkpR9w,human-human,6,6,True,author_2,human,author_2,human,True,human,"A nearby thieves' camp. The camp consisted of other foxes, some wolves, and also some weasels. One weasel felt bad for the two friends, though, and took pity on them. He decided"
bF3wySQHXxUL66FkpR9w,human-human,7,7,True,author_2,human,author_1,human,False,human,essentially a labyrinth. A faster way did not neceessarily mean easier. At one point they thought they found the end of the
bF3wySQHXxUL66FkpR9w,human-human,7,7,True,author_2,human,author_2,human,True,human,"of a shortcut that would lead them right to the mountain that they wanted to see in the first place. The two quickly made their way, going through winding tunnels and"
bF3wySQHXxUL66FkpR9w,human-human,8,8,True,author_2,human,author_1,human,False,human,"lost their big meal. But perhaps there would be food on the other side of the mountain! They started the steep climb, and before they knew it, they"
bF3wySQHXxUL66FkpR9w,human-human,8,8,True,author_2,human,author_2,human,True,human,"maze and came out to a small grotto inside a cave; they determined that they must be at the foot of the mountain right now. Suddenly the mouse's stomach growled; after all, they"
bF3wySQHXxUL66FkpR9w,human-human,9,9,True,author_2,human,author_1,human,False,human,"with newfound strength. The sun would be going down before too long, and the mouse really wanted to reach the top soon. But the lobster"
bF3wySQHXxUL66FkpR9w,human-human,9,9,True,author_2,human,author_2,human,True,human,"Stumbled upon what seemed to be a storage room; tons of jams and conserved jars of pickles and fruits. The two stopped for a quick snack break before resuming their climb, now."
bF3wySQHXxUL66FkpR9w,human-human,10,10,True,author_2,human,author_1,human,False,human,finally reaching the peak. The moonlight provided enough light to see the beautiful view of the far land. Then the mouse realised: yes the world is dangerous but also
bF3wySQHXxUL66FkpR9w,human-human,10,10,True,author_2,human,author_2,human,True,human,"did not seem too worried with rushing. The mouse was frustrated with the slowness but relented, being a little tired itself. Eventually, at around midnight, they found themselves"
cUrf0q4FWuzVfOPnH1a7,human-human,1,1,True,author_2,human,author_1,human,False,human,"weighed down with an iron collar, led by his majesty's guard. Once-pale skin, blistered with tar - a lesson and warning to the"
cUrf0q4FWuzVfOPnH1a7,human-human,1,1,True,author_2,human,author_2,human,True,human,"The mighty duck, Alfred, resided comfortably on his throne, with his little golden crown. With a sharp smug he awaits the feathered prisoner who slowly marched to the scene with his head"
cUrf0q4FWuzVfOPnH1a7,human-human,2,2,True,author_2,human,author_1,human,False,human,"accosted. ""What say you now, noble rebel?"" inquired the sovereign with a wry snarl. Silence - the crowd waited. A weak moan ached through the hall. ""Aha, no tongue commands no"
cUrf0q4FWuzVfOPnH1a7,human-human,2,2,True,author_2,human,author_2,human,True,human,"Masses of people, whoever had a shred of an idea to revolt against the monarchical regime. ""HOW DARE YOU"" the king verbally"
cUrf0q4FWuzVfOPnH1a7,human-human,3,3,True,author_2,human,author_1,human,False,human,bathwater of the blessed prophetess is a rite reserved only for the epic Mallards of the sanctuary. And you thought you could control the magic? What powers were you hoping to
cUrf0q4FWuzVfOPnH1a7,human-human,3,3,True,author_2,human,author_2,human,True,human,"""Duck!"". The anger-fueled mammal stood on his two yellows, with high might and prestige. ""That is an utmost offense you have committed.."" the crowd awaits in suspense. ""Bathing in the"
cUrf0q4FWuzVfOPnH1a7,human-human,4,4,True,author_2,human,author_1,human,False,human,"the prisoner. Again, the sovereign awaited a meek cry from his hostage. The prisoner steadied himself both wings. A glare of vengeance beamed up to the thrown. A mighty ""HONK"" boomed"
cUrf0q4FWuzVfOPnH1a7,human-human,4,4,True,author_2,human,author_2,human,True,human,"""Achieve? For a duck of your stature, I must only assume the worst of intents. Answer me! Peasant of the far lands!"" The light of the stained-glass windows shattered on the face of"
cUrf0q4FWuzVfOPnH1a7,human-human,5,5,True,author_2,human,author_1,human,False,human,"pond had not yet defeated all pretenders. The prisoner was but a vessel. As he collapsed, the Jester of the Burdened laymen appeared - growing from the size of a bean, spat from the"
cUrf0q4FWuzVfOPnH1a7,human-human,5,5,True,author_2,human,author_2,human,True,human,"through the JBL speaker hidden under his feathers. The entire crowd of ducks kneeled in utmost defeat, acknowledging the true king of the high"
cUrf0q4FWuzVfOPnH1a7,human-human,6,6,True,author_2,human,author_1,human,False,human,"to a confused formation, it was clear that their loyalty started to waver. The pain of the king's rule could no longer hold the masses in check. ""The Firebreasted-Phoenix!"" cried a"
cUrf0q4FWuzVfOPnH1a7,human-human,6,6,True,author_2,human,author_2,human,True,human,"beak, to a full-fledged Mallard of golden wings. ""Your time awaits, Alfred; it has been way too long and way too dreadful,"" he uttered as he stepped closer to the king. Guards rushing"
cUrf0q4FWuzVfOPnH1a7,human-human,7,7,True,author_2,human,author_1,human,False,human,"think this power impressed me?"" mocked King Alfred."" The power you stole has been my study for decades!"" He clutched the vial pendant on his chest and torn it from the necklace"
cUrf0q4FWuzVfOPnH1a7,human-human,7,7,True,author_2,human,author_2,human,True,human,"duckling from the crowd, the realization setting in, chilling the guards who were losing faith. ""The prophecy... it's true!"" the head of guards shakingly confessed. ""You"
cUrf0q4FWuzVfOPnH1a7,human-human,8,8,True,author_2,human,author_1,human,False,human,"age lore. A beast thought to only exist in children's tales to keep them from the forests of the far lake. The King's body warped, tearing though antique silk and bursting his buttoned"
cUrf0q4FWuzVfOPnH1a7,human-human,8,8,True,author_2,human,author_2,human,True,human,"""You shall be witness to true power,"" he mumbled as he swallowed the pendant in one gulp. ""You fools!"" he exclaimed as he gruesomely started to grow into a beast of dark."
cUrf0q4FWuzVfOPnH1a7,human-human,9,9,True,author_2,human,author_1,human,False,human,"new sizzling form. The Beast King stood and his new bones cracked into place. He let out a terrible ""SQUAWK!"", and lunged at the Phoenix in the center of the court. But as they touched,"
cUrf0q4FWuzVfOPnH1a7,human-human,9,9,True,author_2,human,author_2,human,True,human,"cloth, blocking the only source of light in the royal bedroom. Only to reveal the foul beast they all once heard of. ""The Pigeon,"" the Jester whispered as a drop of sweat painted his"
cUrf0q4FWuzVfOPnH1a7,human-human,10,10,True,author_2,human,author_1,human,False,human,"back and hugged the tyrant. ""NO, YOU FOOL - YOU--"" he cried as they melded into an amorphic mass. With the king and pretender now gone, the people were free to path ahead into"
cUrf0q4FWuzVfOPnH1a7,human-human,10,10,True,author_2,human,author_2,human,True,human,"Powerful light illuminated from the clash of the claws. ""You stand no chance Alfred! The people will get their freedom!"" the fiery beast screeched as it arched its"
fIf2ccAs4ZpVTP7BBoxp,human-human,1,1,True,author_2,human,author_1,human,False,human,", starting at the ice cream store right outside the office. . Lisa had just left an important meeting and"
fIf2ccAs4ZpVTP7BBoxp,human-human,1,1,True,author_2,human,author_2,human,True,human,"A young CEO with a dream. The dream is deeply rooted in personal memories. It all started in Austria, in 1968. It was the peak of the summer of love."
fIf2ccAs4ZpVTP7BBoxp,human-human,2,2,True,author_2,human,author_1,human,False,human,the beautiful nature surrounding here. The river through the hills and the trees moving with the wind. She has never really been much
fIf2ccAs4ZpVTP7BBoxp,human-human,2,2,True,author_2,human,author_2,human,True,human,"She was now heading down to the river in the middle of the city. She wanted to take her bike, but forgot that the tire was deeply flat. As she started to hike, this made her meditate on"
fIf2ccAs4ZpVTP7BBoxp,human-human,3,3,True,author_2,human,author_1,human,False,human,herself. But her phone had just died. Crap she thought. Now she couldn't share this on her instagram story making
fIf2ccAs4ZpVTP7BBoxp,human-human,3,3,True,author_2,human,author_2,human,True,human,"Of an outdoorsy type, but on this particular day, the world was just stunning!!! If only she had some kind of way to capture the beauty of this very moment, she thought to."
fIf2ccAs4ZpVTP7BBoxp,human-human,4,4,True,author_2,human,author_1,human,False,human,that could make them see what I saw.She continued down the river around a big rock when she saw something
fIf2ccAs4ZpVTP7BBoxp,human-human,4,4,True,author_2,human,author_2,human,True,human,"She feels rather unsatisfied, unseen really. If only my friends could see me now, that's what she really wanted. If only a device existed."
fIf2ccAs4ZpVTP7BBoxp,human-human,5,5,True,author_2,human,author_1,human,False,human,"tv of her grandparents. She didn't see them often after moving, and they were always talking about the beautiful nature they had seen"
fIf2ccAs4ZpVTP7BBoxp,human-human,5,5,True,author_2,human,author_2,human,True,human,"Startling. An otter was lying on its back, ever so peacefully. This, she knew, was truly remarkable. She squeezed her eyes. What if a simple twitch of the eye could upload this to the"
fIf2ccAs4ZpVTP7BBoxp,human-human,6,6,True,author_2,human,author_1,human,False,human,to save the environment from being destroyed by human beings.Lisa thougt that was a bit dramatic. Like
fIf2ccAs4ZpVTP7BBoxp,human-human,6,6,True,author_2,human,author_2,human,True,human,"When backpacking across the country after graduating from university, exactly as the 60s were ending. They were both biologists, fully invested in the emerging ecological movement."
fIf2ccAs4ZpVTP7BBoxp,human-human,7,7,True,author_2,human,author_1,human,False,human,In the middle of her daydreaming she was brought back to the present by the otters splashing. Two birds
fIf2ccAs4ZpVTP7BBoxp,human-human,7,7,True,author_2,human,author_2,human,True,human,"Many of her friends, she had adopted a sort of pragmatic and techno-optimist POV on the ecological situation. Surely, she thought, these problems could be solved through new technology."
fIf2ccAs4ZpVTP7BBoxp,human-human,8,8,True,author_2,human,author_1,human,False,human,it. For the better. But how could she do this she thought. She didn't know anything about technology or the
fIf2ccAs4ZpVTP7BBoxp,human-human,8,8,True,author_2,human,author_2,human,True,human,"We're heading north, in the opposite direction of the river flow, away from the city. Perhaps a metaphor? Unlike her grandparents, Lisa didn't just observe the world. She wanted to change it."
fIf2ccAs4ZpVTP7BBoxp,human-human,9,9,True,author_2,human,author_1,human,False,human,development. But people are not interested in making the world a better place. They just want more stuff. And
